41.jpg,-151.1917657283478,25.117958172438321
63.jpg,-84.459269949056079,129.74930693858138
64.jpg,-99.722944443370039,172.8230521683262
68.jpg,-50.668360728948983,156.61421470060338
13.jpg,129.32827158237373,59.479614448793932
26.jpg,-48.285011960188783,-11.521436533973194
36.jpg,91.756766952590382,-32.829592895260085
58.jpg,45.840423759189648,-77.12758325991571
66.jpg,-92.561845872021905,200.0
8.jpg,183.36220170062239,96.076103074341304
17.jpg,-61.184822246092921,-31.857391736198604
7.jpg,-46.601568978686174,-39.996864366531263
6.jpg,-14.66593624260331,-6.3641284445724695
81.jpg,-11.744082124898684,-50.870134131183129
97.jpg,-88.052453377660299,-90.09779269352272
96.jpg,-64.988954361975374,-72.280612585027384
91.jpg,65.059308596122008,93.857727441916765
73.jpg,1.7543790281709939,-71.350850197029956
55.jpg,92.121304911196432,-127.77819837270745
76.jpg,-14.966649420629055,-143.15502654642819
15.jpg,35.067374259445465,16.023342984579536
84.jpg,30.135889491225427,79.488356850221749
70.jpg,-15.345814202499595,50.558030870490626
72.jpg,4.0992559234984736,-38.650418569448341
86.jpg,82.226119124021196,168.79701393958797
40.jpg,-121.65260405290594,15.286402285573878
23.jpg,-128.6841841801176,-77.610916342238994
98.jpg,-98.048581657398444,-135.84119056253829
1.jpg,170.65604332365746,122.46128659810513
92.jpg,43.551293153458687,46.640977688846419
18.jpg,-94.330803640844763,-48.537288029731684
105.jpg,25.016345892312227,17.496017847857892
27.jpg,14.675478568919312,-0.53647276660616405
61.jpg,-38.654005462616709,37.16841895761943
107.jpg,109.46924703421483,79.860003608349601
82.jpg,-4.0235517863684525,-11.118266285442672
59.jpg,25.69815642004448,16.295484619825448
46.jpg,-138.0920326624979,63.197548054217016
106.jpg,58.401875281440937,48.116021060206556
93.jpg,10.860209564514903,11.845250714551977
34.jpg,142.35945202160579,-60.295171194966983
16.jpg,-21.505140943276672,-10.264342845757341
65.jpg,-97.581527316528508,195.5275878565148
2.jpg,141.71558345118657,114.90505999356688
42.jpg,-181.00862100827058,35.345158440429593
45.jpg,-166.22411908622021,71.466304724969334
43.jpg,-200.00000000000003,51.93594010342283
69.jpg,60.596074245918281,46.114445741453046
49.jpg,-23.107142001208679,-14.929000026504221
24.jpg,-118.67003974094813,-50.946100495325972
75.jpg,-1.1274933474267519,-125.76496923032295
74.jpg,-0.58293951846699354,-96.33028810361435
99.jpg,179.21488642080953,101.40515891739614
0.jpg,-109.67328241225711,-133.13309275351943
47.jpg,-104.60755839979554,38.229635413288626
87.jpg,96.487226175944954,188.91914124069564
101.jpg,-88.271683010505669,-84.377289147161505
88.jpg,104.13139209250701,190.92421420264611
19.jpg,-95.955516524314007,-82.74352546473385
54.jpg,91.745427564038948,-131.70765720199338
108.jpg,142.27681709795621,108.52488264452964
79.jpg,119.76742443320715,70.119191939049244
20.jpg,-129.76441631003459,-115.43063245102717
3.jpg,115.41432113116517,91.750404799073294
31.jpg,167.56374223878259,-55.648650694114494
67.jpg,-80.37147805242968,189.40517977303162
48.jpg,-55.68857898880308,25.398134619571429
38.jpg,-10.973019011389967,1.4530005738733882
4.jpg,69.202571123559693,53.323156315941517
50.jpg,43.953957836281539,-39.788570957147414
44.jpg,-197.71630805872442,57.634392549606545
109.jpg,169.86227301510115,119.13976802864833
60.jpg,0.0,0.0
10.jpg,-112.22508902700966,-114.53472397320041
95.jpg,-42.82170131982145,-56.495085500512253
51.jpg,64.693272216252907,-63.617671672046967
57.jpg,59.072902533922431,-77.620811254311405
5.jpg,36.261443920237383,22.743435293496731
104.jpg,-21.705897983826731,-16.019043077233849
32.jpg,177.78349980995631,-60.179389387483724
94.jpg,-24.334230491066108,-24.389148508179272
28.jpg,69.00802668026536,-5.5036249515452917
53.jpg,83.521207338360739,-103.97424371333953
62.jpg,-60.59290385041534,81.807402868571771
89.jpg,154.74921019218047,93.824223123804856
21.jpg,-156.12767006015284,-108.19521904566267
33.jpg,171.74341628264148,-63.843181018014441
14.jpg,78.072820370131836,36.067755813285494
85.jpg,60.017999852776697,123.91266387931485
35.jpg,119.75899354491588,-51.194821410768142
22.jpg,-149.76384578733729,-107.99570459019758
56.jpg,74.340604329533534,-105.53159321699916
25.jpg,-90.010890030465902,-32.713335587707114
9.jpg,-92.102503107311762,-80.799718880520402
80.jpg,-16.005253393573973,-79.201992574935034
39.jpg,-52.176643838488054,-47.077073858659048
37.jpg,46.087627407736072,-20.540300964504276
78.jpg,-20.809916345563078,-142.46198012377153
12.jpg,163.35042736751203,73.333830151987485
90.jpg,100.1833906827123,134.73755202119219
83.jpg,8.4611659320099442,40.097646586608732
77.jpg,-18.132344352368595,-143.7857786647549
102.jpg,-73.373010403243583,-57.197235357161226
11.jpg,-109.50600504466404,-133.06605313322714
100.jpg,-99.526882087880267,-131.2563661963998
29.jpg,-76.487780165029733,-55.925817269526306
30.jpg,144.63167231748116,-40.033754787110603
71.jpg,-3.7332288599975727,5.5889688522065315
103.jpg,-49.621361714340878,-47.997518587970902
52.jpg,75.026408839673422,-75.754354001234759
